hospital_id,code,code_type,cdm_code,rev_code,description,gross_charge,discounted_cash,setting
san_ramon,86635,CPT,7258682,300,COCCIDIOIDES ANTIBODY/9,18.0,13.5,both
san_ramon,,,8031745,278,COIL EMBOLIC,1101.0,825.75,both
san_ramon,,,8060300,278,COIL EMBOLIC DETACH,7579.0,5684.25,both
san_ramon,,,5303040,250,COLCHICINE .6MG CP,87.0,65.25,both
san_ramon,,,5303040,637,COLCHICINE .6MG CP,87.0,65.25,both
san_ramon,,,5303042,250,COLCHICINE .6MG TB,45.0,33.75,both
san_ramon,,,5303042,637,COLCHICINE .6MG TB,45.0,33.75,both
san_ramon,86157,CPT,7256015,300,COLD AGGLUTINATN TITER,5.0,3.75,both
san_ramon,,,5303043,250,COLESEVELAM 625MG TB,29.0,21.75,both
san_ramon,,,5303043,637,COLESEVELAM 625MG TB,29.0,21.75,both
san_ramon,,,5319491,250,COLISTIMETHA UPTO150MGIJ,611.0,458.25,both
san_ramon,,,5319491,636,COLISTIMETHA UPTO150MGIJ,611.0,458.25,both
san_ramon,82523,CPT,7252524,300,COLLAGEN CROSS LINKS/2,11.6,8.7,both
san_ramon,82523,CPT,7252527,300,COLLAGEN CROSS LINKS/3,65.0,48.75,both
san_ramon,82523,CPT,7258252,300,COLLAGEN CROSS LINKS/6,56.61,42.46,both
san_ramon,,,5334958,250,COLLAGENASE250U/GM30GMOI,2448.0,1836.0,both
san_ramon,,,5334958,637,COLLAGENASE250U/GM30GMOI,2448.0,1836.0,both
san_ramon,74280,CPT,4904280,320,COLON DBL CM STUDY INCLD GLUC,4081.0,3060.75,both
san_ramon,74270,CPT,4904270,320,COLON SNGL CM STUDY,4392.0,3294.0,both
san_ramon,,,5314380,250,COLONIC LAVAGE 1L PWLQ,901.0,675.75,both
san_ramon,,,5314380,637,COLONIC LAVAGE 1L PWLQ,901.0,675.75,both
san_ramon,,,5314381,250,COLONIC LAVAGE 4L PWLQ,564.0,423.0,both
san_ramon,,,5314381,637,COLONIC LAVAGE 4L PWLQ,564.0,423.0,both
san_ramon,,,4012818,278,COMP FEM COATD ATTUNE DEPUY CL,18286.0,13714.5,both
san_ramon,,,4013047,278,COMP FEM CTD TRIATH STRYKR CL,19103.0,14327.25,both
san_ramon,,,4013048,278,COMP FEM PATELLO FEM STRYK CL,20006.0,15004.5,both
san_ramon,,,4012810,278,COMP FEM UNCT FLX ATT DPY CL,16307.0,12230.25,both
san_ramon,,,4012963,278,COMP FEM UNCT GND PR VG ZM CL,20865.0,15648.75,both
san_ramon,,,4013050,278,COMP FEM UNCTD TRIATH STRY CL,15814.0,11860.5,both
san_ramon,,,4013277,278,COMP FEMOR UNCOATD MICROPRT CL,14241.0,10680.75,both
san_ramon,,,4012882,278,COMP KNEE FEM REVISION SN CL,43289.0,32466.75,both
san_ramon,80053,CPT,4100111,300,COMP METABOLIC PANEL,3263.0,2447.25,both
san_ramon,80053,CPT,4150111,300,COMP METABOLIC PANEL,1782.0,1336.5,both
san_ramon,86922,CPT,4106212,300,COMP TST EA UT AHG TECH,558.0,418.5,both
san_ramon,86922,CPT,4156212,300,COMP TST EA UT AHG TECH,554.0,415.5,both
san_ramon,86921,CPT,4106211,300,COMP TST EA UT INCUB TCH,589.0,441.75,both
san_ramon,86921,CPT,4156211,300,COMP TST EA UT INCUB TCH,665.0,498.75,both
san_ramon,86920,CPT,4106210,300,COMP TST EA UT SPIN TECH,918.0,688.5,both
san_ramon,86920,CPT,4156210,300,COMP TST EA UT SPIN TECH,1070.0,802.5,both
san_ramon,81265,CPT,7251266,310,COMPARATIVE ANL STR MRKR,95.0,71.25,both
san_ramon,86160,CPT,7256136,300,COMPLEMENT AG EA,8.55,6.41,both
san_ramon,86160,CPT,7256332,300,COMPLEMENT AG EA/10,2.85,2.14,both
san_ramon,86160,CPT,7256333,300,COMPLEMENT AG EA/11,2.85,2.14,both
san_ramon,86160,CPT,7256157,300,COMPLEMENT AG EA/3,9.57,7.18,both
san_ramon,86162,CPT,7256162,300,COMPLEMENT TOTAL CH50,4.0,3.0,both
san_ramon,86161,CPT,7258308,300,COMPLEMNT FUNCT ACTIV EA,19.34,14.51,both
san_ramon,,,4012808,278,COMPONENT FEM COAT DEPUY CL,16307.0,12230.25,both
san_ramon,,,8131549,278,COMPONENT FX PHALANGEAL,5819.0,4364.25,both
san_ramon,87015,CPT,7257018,300,CONCENTRATION INF AGENT/5,9.0,6.75,both
san_ramon,87015,CPT,7257212,300,CONCENTRATION INF AGENT/7,8.14,6.11,both
san_ramon,,,5303065,250,CONJ ESTROGEN .3MG TB,65.0,48.75,both
san_ramon,,,5303065,637,CONJ ESTROGEN .3MG TB,65.0,48.75,both
san_ramon,,,5303069,250,CONJ ESTROGEN .625MG TB,80.0,60.0,both
san_ramon,,,5303069,637,CONJ ESTROGEN .625MG TB,80.0,60.0,both
san_ramon,,,5334998,250,CONJUGAT ESTRGN 30GM VCR,2106.0,1579.5,both
san_ramon,,,5334998,637,CONJUGAT ESTRGN 30GM VCR,2106.0,1579.5,both
san_ramon,88332,CPT,4308332,310,CONSULT/FROZEN ADD,33.7,25.28,both
san_ramon,88332,CPT,7188332,310,CONSULT/FROZEN ADD,30.42,22.82,both
san_ramon,88331,CPT,4308331,310,CONSULT/FROZEN SEC,55.92,41.94,both
san_ramon,88331,CPT,7188331,310,CONSULT/FROZEN SEC,53.58,40.19,both
san_ramon,88329,CPT,4308329,310,CONSULT/SURGERY,508.0,381.0,both
san_ramon,94644,CPT,5504644,410,CONT AER MED OBSTR 1STHR,1838.0,1378.5,both
san_ramon,94645,CPT,5504645,410,CONT AER MED OBSTR ADDHR,1118.0,838.5,both
san_ramon,90945,CPT,5601100,801,CONT RENAL REPLACE THRPY,10920.0,8190.0,both
san_ramon,90945,CPT,5601100,821,CONT RENAL REPLACE THRPY,10920.0,8190.0,both
san_ramon,,,4616598,360,CONTRST EVAL EXISTNG CVD,2412.0,1809.0,both
san_ramon,,,4906598,360,CONTRST EVAL EXISTNG CVD,2412.0,1809.0,both
san_ramon,86880,CPT,4106031,300,COOMBS DIRECT EA,688.0,516.0,both
san_ramon,86880,CPT,4156031,300,COOMBS DIRECT EA,222.0,166.5,both
san_ramon,86880,CPT,7036033,300,COOMBS DIRECT EA,23.46,17.6,both
san_ramon,86880,CPT,4106036,300,COOMBS DIRECT EA/3,659.0,494.25,both
san_ramon,86886,CPT,7036027,300,COOMBS INDIRECT EA AB TITR,76.5,57.38,both
san_ramon,82525,CPT,7252525,300,COPPER/3,5.0,3.75,both
san_ramon,92921,CPT,4612921,480,COR ANGPLSTY ADD,17907.0,13430.25,both
san_ramon,92920,CPT,4612919,480,COR ANGPLSTY INIT,78095.0,58571.25,both
san_ramon,92934,CPT,4612934,480,COR ATHER STNT APLST ADD,22301.0,16725.75,both
san_ramon,92933,CPT,4612933,480,COR ATHER STNT APLST INI,150009.0,112506.75,both
san_ramon,92924,CPT,4612924,480,COR ATHERECT APLAS INIT,137032.0,102774.0,both
san_ramon,92929,CPT,4612929,480,COR STNT ANGIO ADD,21725.0,16293.75,both
san_ramon,92928,CPT,4612928,480,COR STNT ANGIO INIT,74242.0,55681.5,both
san_ramon,92975,CPT,4612975,480,COR THROMBLYS-INTRA COR,9824.0,7368.0,both
san_ramon,,,1990026,210,CORONARY CARE UNIT,35714.0,26785.5,both
san_ramon,,,2010026,210,CORONARY CARE UNIT,35714.0,26785.5,both
san_ramon,,,2150026,210,CORONARY CARE UNIT,35714.0,26785.5,both
san_ramon,,,2230026,210,CORONARY CARE UNIT,35714.0,26785.5,both
san_ramon,,,1990030,219,CORONARY CARE UNIT OTHER,43212.0,32409.0,both
san_ramon,,,2010030,219,CORONARY CARE UNIT OTHER,43212.0,32409.0,both
san_ramon,,,2150030,219,CORONARY CARE UNIT OTHER,43212.0,32409.0,both
san_ramon,92977,CPT,6102977,450,CORONARY THROMBLYSIS IV,2118.0,1588.5,both
san_ramon,82530,CPT,7252534,300,CORTISOL FREE/2,10.41,7.81,both
san_ramon,82533,CPT,7252533,300,CORTISOL TOTAL/4,2.28,1.71,both
san_ramon,,,5319575,250,CORTROSYN PER.25MG IJ,1681.0,1260.75,both
san_ramon,,,5319575,636,CORTROSYN PER.25MG IJ,1681.0,1260.75,both
san_ramon,,,5319589,250,COSYNTROPIN PER.25MG IJ,1129.0,846.75,both
san_ramon,,,5319589,636,COSYNTROPIN PER.25MG IJ,1129.0,846.75,both
san_ramon,,,4100372,300,COVID 19,389.0,291.75,both
san_ramon,,,4155241,300,COVID 19,389.0,291.75,both
san_ramon,,,7250043,300,COVID 19,51.31,38.48,both
san_ramon,,,7080012,300,COVID 19 CDC,0.01,0.01,both
san_ramon,,,4013436,278,CP ACE CTD DUAL MOB MEDACTA CL,11274.0,8455.5,both
san_ramon,94660,CPT,5500600,410,CPAP INITIAL,3536.0,2652.0,both
san_ramon,94660,CPT,5504661,410,CPAP MANAGEMENT DLY,3536.0,2652.0,both
san_ramon,94660,CPT,5500596,410,CPAP NEONATAL INITAL,4420.0,3315.0,both
san_ramon,94660,CPT,5500599,410,CPAP NEONATAL SUBSEQ,3854.0,2890.5,both
san_ramon,92950,CPT,5500200,480,CPR,3489.0,2616.75,both
san_ramon,92950,CPT,6100535,450,CPR CARDIOPULM RESUSC,3835.0,2876.25,both
san_ramon,82552,CPT,7252552,300,CREATINE KINASE ISONZ,3.64,2.73,both
san_ramon,82550,CPT,4102550,300,CREATINE KINASE TOTAL,1117.0,837.75,both
san_ramon,82550,CPT,4152550,300,CREATINE KINASE TOTAL,811.0,608.25,both
san_ramon,82550,CPT,7252550,300,CREATINE KINASE TOTAL,2.0,1.5,both
san_ramon,82565,CPT,4152565,300,CREATININE BLOOD,147.0,110.25,both
san_ramon,82565,CPT,4102565,300,CREATININE BLOOD/2,263.0,197.25,both
san_ramon,82575,CPT,4102575,300,CREATININE CLEARANCE,1898.0,1423.5,both
san_ramon,82575,CPT,4152575,300,CREATININE CLEARANCE,831.0,623.25,both
san_ramon,82570,CPT,4102570,300,CREATININE OTHR SRCE,887.0,665.25,both
san_ramon,82570,CPT,4152570,300,CREATININE OTHR SRCE,391.0,293.25,both
san_ramon,82570,CPT,7252570,300,CREATININE OTHR SRCE/2,2.0,1.5,both
san_ramon,82570,CPT,7252571,300,CREATININE OTHR SRCE/3,4.69,3.52,both
san_ramon,82570,CPT,7252574,300,CREATININE OTHR SRCE/5,4.69,3.52,both
san_ramon,99291,CPT,6100514,450,CRIT CARE E&M 30-74 MIN,12291.0,9218.25,both
san_ramon,99292,CPT,6103055,450,CRITICAL CR E&M ADDL 30,6828.0,5121.0,both
san_ramon,86141,CPT,4106140,300,CRP HI SENSITIVITY,1056.0,792.0,both
san_ramon,86141,CPT,4156140,300,CRP HI SENSITIVITY,301.0,225.75,both
san_ramon,82595,CPT,7252596,300,CRYOCRIT QUAL/SEMI QNT/2,2.85,2.14,both
san_ramon,82595,CPT,7252652,300,CRYOCRIT QUAL/SEMI QNT/3,4.7,3.53,both
san_ramon,82585,CPT,7252585,300,CRYOFIBRINOGEN,1.88,1.41,both
san_ramon,86641,CPT,7256173,300,CRYPTOCOCCIS AB,18.73,14.05,both
san_ramon,87272,CPT,4157178,300,CRYPTOSPORIDIUM DFA,510.0,382.5,both
san_ramon,89060,CPT,4109363,300,CRYST ID BODY FLD EX URN,1010.0,757.5,both
san_ramon,89060,CPT,4159363,300,CRYST ID BODY FLD EX URN,500.0,375.0,both
san_ramon,78650,CPT,5208650,341,CSF LEAK DETECTION,7896.0,5922.0,both
san_ramon,,,5192633,278,CSIUM131 NOSTRND EA SOUR,521.0,390.75,both
san_ramon,74177,CPT,5054177,350,CT ABD & PELVIS W/CM,18838.0,14128.5,both
san_ramon,74176,CPT,5054179,350,CT ABD & PELVIS W/O CM,20805.0,15603.75,both
san_ramon,74178,CPT,5054178,350,CT ABD & PELVIS WO/W CM,21222.0,15916.5,both
san_ramon,76380,CPT,5056382,350,CT ABDOMEN W CM LTD,6976.0,5232.0,both
san_ramon,74160,CPT,5054160,350,CT ABDOMEN W/ CM,11210.0,8407.5,both
san_ramon,74150,CPT,5054150,350,CT ABDOMEN W/O CM,10027.0,7520.25,both
san_ramon,76380,CPT,5054140,350,CT ABDOMEN W/O CM LTD,6343.0,4757.25,both
san_ramon,74170,CPT,5054170,350,CT ABDOMEN WO/W CM,14466.0,10849.5,both
san_ramon,75571,CPT,5056500,350,CT CARD SCORING WO CONT,885.0,663.75,both
san_ramon,42T,CPT,5050042,350,CT CEREBRAL PERF W CONT,2206.0,1654.5,both
san_ramon,76380,CPT,5053703,350,CT EXTREMITY LTD,3911.0,2933.25,both
san_ramon,77012,CPT,5056361,350,CT GUIDANCE NDL PLACEMNT,10324.0,7743.0,both
san_ramon,70460,CPT,5050460,350,CT HEAD/BRAIN W CONTRAST,12051.0,9038.25,both
san_ramon,70450,CPT,5050450,350,CT HEAD/BRAIN WO CONTRST,12591.0,9443.25,both
san_ramon,70470,CPT,5050470,350,CT HEAD/BRAIN WO/W CONTR,18614.0,13960.5,both
san_ramon,73701,CPT,5053701,350,CT LOWER EXTRMTY W/ CM,12504.0,9378.0,both
san_ramon,73700,CPT,5053700,350,CT LOWER EXTRMTY W/O CM,10597.0,7947.75,both
san_ramon,73702,CPT,5053702,350,CT LOWER EXTRMTY WO/W CM,17682.0,13261.5,both
san_ramon,76380,CPT,5056505,350,CT LTD OR LOC F/U STUDY,4323.0,3242.25,both
san_ramon,71271,CPT,5051275,350,CT LUNG SCREENING,804.0,603.0,both
san_ramon,70487,CPT,5050487,350,CT MAXILLOFACIAL W/CM,13326.0,9994.5,both
san_ramon,70486,CPT,5050486,350,CT MAXILLOFACIAL W/O CM,14415.0,10811.25,both
san_ramon,70488,CPT,5050488,350,CT MAXILLOFACIAL WO/W CM,14534.0,10900.5,both
san_ramon,70481,CPT,5050524,350,CT ORB/EAR/FOSSA W/CM,15464.0,11598.0,both
san_ramon,70480,CPT,5050520,350,CT ORB/EAR/FOSSA W/O CM,12841.0,9630.75,both
san_ramon,70482,CPT,5050528,350,CT ORB/EAR/FOSSA WO/W CM,21157.0,15867.75,both
san_ramon,72192,CPT,5052192,350,CT PELVIS W/O CONTRAST,13559.0,10169.25,both
san_ramon,72193,CPT,5052193,350,CT PELVIS WITH CONTRAST,15041.0,11280.75,both
san_ramon,72194,CPT,5052194,350,CT PELVIS WO/W CM,19807.0,14855.25,both
san_ramon,70492,CPT,5050492,350,CT SFT TISS NECK WO/W CM,16663.0,12497.25,both
san_ramon,76380,CPT,5050206,350,CT SINUS W/O CM LTD,6976.0,5232.0,both
san_ramon,70486,CPT,5050202,350,CT SINUS W/O CONTRAST,14415.0,10811.25,both
san_ramon,70487,CPT,5050200,350,CT SINUS WITH CONTRAST,18025.0,13518.75,both
san_ramon,70491,CPT,5050491,350,CT SOFT TISS NECK W CM,11719.0,8789.25,both
san_ramon,70490,CPT,5050490,350,CT SOFT TISS NECK WO CM,10727.0,8045.25,both
san_ramon,76380,CPT,5052141,350,CT SP W/O CM LTD,6976.0,5232.0,both
san_ramon,72126,CPT,5052126,350,CT SPINE CERVICAL W/CM,15274.0,11455.5,both
san_ramon,72125,CPT,5052125,350,CT SPINE CERVICAL W/O CM,14191.0,10643.25,both
san_ramon,72127,CPT,5052127,350,CT SPINE CERVICL WO/W CM,22991.0,17243.25,both
san_ramon,72132,CPT,5052132,350,CT SPINE LUMBAR W/CM,18205.0,13653.75,both
san_ramon,72131,CPT,5052131,350,CT SPINE LUMBAR W/O CM,19235.0,14426.25,both
san_ramon,72133,CPT,5052133,350,CT SPINE LUMBAR WO/W CM,25495.0,19121.25,both
san_ramon,72129,CPT,5052129,350,CT SPINE THORACIC W/CM,11462.0,8596.5,both
san_ramon,72128,CPT,5052128,350,CT SPINE THORACIC W/O CM,10176.0,7632.0,both
san_ramon,71250,CPT,5051250,350,CT THORAX W/O CONTRAST,14941.0,11205.75,both
san_ramon,71260,CPT,5051260,350,CT THORAX WITH CONTRAST,13269.0,9951.75,both
san_ramon,71270,CPT,5051270,350,CT THORAX WO/W CONTRAST,20253.0,15189.75,both
san_ramon,73201,CPT,5053201,350,CT UPPER EXTRMTY W/ CM,9677.0,7257.75,both
san_ramon,73200,CPT,5053200,350,CT UPPER EXTRMTY W/O CM,7117.0,5337.75,both
san_ramon,73202,CPT,5053202,350,CT UPPER EXTRMTY WO/W CM,10552.0,7914.0,both
san_ramon,75635,CPT,5050496,350,CTA ABD LE RO WO/W CONT,15430.0,11572.5,both
san_ramon,74175,CPT,5054175,350,CTA ABD W CONTRAST ONLY,11892.0,8919.0,both
san_ramon,74174,CPT,5054174,350,CTA ABD/PEL WO/W CM,12064.0,9048.0,both
san_ramon,74175,CPT,5050498,350,CTA ABDOMEN WO/W CM,13142.0,9856.5,both
san_ramon,71275,CPT,5051274,350,CTA CHEST (NONCOR) W CM,18711.0,14033.25,both
san_ramon,71275,CPT,5050461,350,CTA CHEST (NONCOR) WO/W,21640.0,16230.0,both
san_ramon,70496,CPT,5050497,350,CTA HEAD W CONTRAST ONLY,15808.0,11856.0,both
san_ramon,70496,CPT,5050500,350,CTA HEAD WO/W CONTRAST,15808.0,11856.0,both
san_ramon,73706,CPT,5053706,350,CTA LOW EXT W CNTRST ONL,11891.0,8918.25,both
san_ramon,73706,CPT,5050510,350,CTA LOWR EXTRMTY WO/W CM,15512.0,11634.0,both
san_ramon,70498,CPT,5050499,350,CTA NECK W CONTRAST ONLY,17679.0,13259.25,both
san_ramon,70498,CPT,5050502,350,CTA NECK WO/W CONTRAST,17679.0,13259.25,both
san_ramon,72191,CPT,5050504,350,CTA PELVIS WO/W CONTRAST,19487.0,14615.25,both
san_ramon,72191,CPT,5052196,350,CTA PELVS W CONTRST ONLY,16499.0,12374.25,both
san_ramon,73206,CPT,5053206,350,CTA UP EXT W CONTRST ONL,8111.0,6083.25,both
san_ramon,73206,CPT,5050508,350,CTA UP EXTREMITY WO/W CM,9799.0,7349.25,both
san_ramon,87150,CPT,7257150,300,CULT AMPLIFIED PROBE EA,20.36,15.27,both
san_ramon,87075,CPT,4107075,300,CULT ANAEROBIC ANY EX BLD/2,517.0,387.75,both
san_ramon,87075,CPT,4157075,300,CULT ANAEROBIC ANY EX BLD/2,460.0,345.0,both
san_ramon,87149,CPT,4107149,300,CULT DIR PRB EA ORGANISM,682.0,511.5,both
san_ramon,87149,CPT,4157149,300,CULT DIR PRB EA ORGANISM,682.0,511.5,both
san_ramon,87149,CPT,7257149,300,CULT DIR PRB EA ORGANISM/2,50.0,37.5,both
san_ramon,87107,CPT,7257111,300,CULT FUNGI ID MOLD EA,51.0,38.25,both
san_ramon,87106,CPT,4107106,300,CULT FUNGI ID YEAST EA,288.0,216.0,both
san_ramon,87106,CPT,4157106,300,CULT FUNGI ID YEAST EA,288.0,216.0,both
san_ramon,87153,CPT,7258716,300,CULT ID SEQUENCING EA/2,65.0,48.75,both
san_ramon,87107,CPT,7250542,300,CULT MOLD MALDI DEF ID EA,65.0,48.75,both
san_ramon,87118,CPT,7257119,300,CULT MYCOBACTERIAL EA ISOL,65.0,48.75,both
san_ramon,87046,CPT,7257047,300,CULT STOOL ADD PATH EA/2,8.99,6.74,both
san_ramon,87046,CPT,4157047,300,CULT STOOL ADD PATH EA/3,1037.0,777.75,both
san_ramon,87046,CPT,7257057,300,CULT STOOL ADD PATH EA/3,5.5,4.13,both
san_ramon,87046,CPT,4107057,300,CULT STOOL ADD PATH EA/4,710.0,532.5,both
san_ramon,87077,CPT,4108707,300,CULTURE AEROBIC DEF ID,408.0,306.0,both
san_ramon,87077,CPT,4158707,300,CULTURE AEROBIC DEF ID,425.0,318.75,both
san_ramon,87077,CPT,7257074,300,CULTURE AEROBIC DEF ID/2,65.0,48.75,both
san_ramon,87077,CPT,7258707,300,CULTURE AEROBIC DEF ID/3,12.22,9.17,both
san_ramon,87116,CPT,4107116,300,CULTURE AFB,1861.0,1395.75,both
san_ramon,87116,CPT,4157116,300,CULTURE AFB,723.0,542.25,both
san_ramon,87116,CPT,4177116,300,CULTURE AFB,10.8,8.1,both
san_ramon,87116,CPT,7257116,300,CULTURE AFB,10.75,8.06,both
san_ramon,87116,CPT,4107134,300,CULTURE AFB/2,1478.0,1108.5,both
san_ramon,87076,CPT,7257013,300,CULTURE ANAEROBIC DEF ID,24.44,18.33,both
san_ramon,87076,CPT,4157097,300,CULTURE ANAEROBIC DEF ID/2,547.0,410.25,both
san_ramon,87076,CPT,7257076,300,CULTURE ANAEROBIC DEF ID/2,65.0,48.75,both
san_ramon,87076,CPT,4107097,300,CULTURE ANAEROBIC DEF ID/3,261.0,195.75,both
san_ramon,87070,CPT,7257024,300,CULTURE BACT OTH SOURCE,9.93,7.45,both
san_ramon,87070,CPT,4107065,300,CULTURE BACT OTH SOURCE/11,1766.0,1324.5,both
san_ramon,87070,CPT,4157067,300,CULTURE BACT OTH SOURCE/11,658.0,493.5,both
san_ramon,87070,CPT,4157068,300,CULTURE BACT OTH SOURCE/12,695.0,521.25,both
san_ramon,87070,CPT,4107067,300,CULTURE BACT OTH SOURCE/13,2075.0,1556.25,both
san_ramon,87070,CPT,4157069,300,CULTURE BACT OTH SOURCE/13,727.0,545.25,both
san_ramon,87070,CPT,4107068,300,CULTURE BACT OTH SOURCE/14,1984.0,1488.0,both
san_ramon,87070,CPT,4157070,300,CULTURE BACT OTH SOURCE/14,706.0,529.5,both
san_ramon,87070,CPT,4107069,300,CULTURE BACT OTH SOURCE/15,1766.0,1324.5,both
san_ramon,87070,CPT,4107070,300,CULTURE BACT OTH SOURCE/16,1766.0,1324.5,both
san_ramon,87070,CPT,4157073,300,CULTURE BACT OTH SOURCE/16,695.0,521.25,both
san_ramon,87070,CPT,4157074,300,CULTURE BACT OTH SOURCE/17,695.0,521.25,both
san_ramon,87070,CPT,4107073,300,CULTURE BACT OTH SOURCE/18,2281.0,1710.75,both
san_ramon,87070,CPT,4157078,300,CULTURE BACT OTH SOURCE/18,1152.0,864.0,both
san_ramon,87070,CPT,4107022,300,CULTURE BACT OTH SOURCE/2,1984.0,1488.0,both
san_ramon,87070,CPT,4157022,300,CULTURE BACT OTH SOURCE/2,922.0,691.5,both
san_ramon,87070,CPT,4107078,300,CULTURE BACT OTH SOURCE/20,1766.0,1324.5,both
san_ramon,87070,CPT,4157087,300,CULTURE BACT OTH SOURCE/22,554.0,415.5,both
san_ramon,87070,CPT,4157133,300,CULTURE BACT OTH SOURCE/24,1177.0,882.75,both
san_ramon,87070,CPT,4107133,300,CULTURE BACT OTH SOURCE/25,1766.0,1324.5,both
san_ramon,87070,CPT,4157064,300,CULTURE BACT OTH SOURCE/8,737.0,552.75,both
san_ramon,87070,CPT,4107056,300,CULTURE BACT OTH SOURCE/9,950.0,712.5,both
san_ramon,87070,CPT,4157065,300,CULTURE BACT OTH SOURCE/9,695.0,521.25,both
san_ramon,87081,CPT,4107039,300,CULTURE BACTERIAL SCREEN,1106.0,829.5,both
san_ramon,87081,CPT,4157039,300,CULTURE BACTERIAL SCREEN,779.0,584.25,both
san_ramon,87081,CPT,7257081,300,CULTURE BACTERIAL SCREEN/2,39.0,29.25,both
san_ramon,87081,CPT,4107160,300,CULTURE BACTERIAL SCREEN/7,1324.0,993.0,both
san_ramon,87081,CPT,4157160,300,CULTURE BACTERIAL SCREEN/8,712.0,534.0,both
san_ramon,87040,CPT,4107040,300,CULTURE BLOOD,2863.0,2147.25,both
san_ramon,87040,CPT,4157040,300,CULTURE BLOOD,1574.0,1180.5,both
san_ramon,87110,CPT,7257110,300,CULTURE CHLAMYDIA,10.0,7.5,both
san_ramon,87103,CPT,4107103,300,CULTURE FUNGI BLOOD,1546.0,1159.5,both
san_ramon,87102,CPT,4107102,300,CULTURE FUNGI OTHER,1282.0,961.5,both
san_ramon,87102,CPT,4157102,300,CULTURE FUNGI OTHER,518.0,388.5,both
san_ramon,87045,CPT,4107055,300,CULTURE STOOL,2070.0,1552.5,both
san_ramon,87045,CPT,4157055,300,CULTURE STOOL,1470.0,1102.5,both
san_ramon,87140,CPT,7257140,300,CULTURE TYPNG FLUORO EA,10.0,7.5,both
san_ramon,87158,CPT,7257158,300,CULTURE TYPNG OTHER MTHD,65.0,48.75,both
san_ramon,87147,CPT,4157147,300,CULTURE TYPNG SEROLOGIC,102.0,76.5,both
san_ramon,87147,CPT,4107147,300,CULTURE TYPNG SEROLOGIC/3,102.0,76.5,both
san_ramon,87086,CPT,4107086,300,CULTURE URINE COLONY CT,2130.0,1597.5,both
san_ramon,87086,CPT,4157086,300,CULTURE URINE COLONY CT,1032.0,774.0,both
san_ramon,,,4012803,278,CUP ACE BMNTM PRSFT PLS DPY CL,10873.0,8154.75,both
san_ramon,,,4012801,278,CUP ACETAB GRIPTN COAT DPY CL,8897.0,6672.75,both
san_ramon,,,4012875,278,CUP ACETABULAR CUP R3 SN CL,8543.0,6407.25,both
san_ramon,,,4012944,278,CUP ACETABULR COATD ZIMMER CL,10456.0,7842.0,both
san_ramon,,,4012947,278,CUP ACETABULR REGENERX ZIM CL,12051.0,9038.25,both
san_ramon,,,4013115,278,CUP ACETABULR TRITAN STRYK CL,10612.0,7959.0,both
san_ramon,,,4012802,278,CUP ACETABULR UNCOAT DEPUY CL,8897.0,6672.75,both
san_ramon,,,4012945,278,CUP ACTB OSSEOT LMT HLE ZIM CL,18587.0,13940.25,both
san_ramon,,,4012902,278,CUP HIP RESURF ACET BHR SN CL,21836.0,16377.0,both
san_ramon,,,4012873,278,CUP HIP REVISION SN CL,18510.0,13882.5,both
san_ramon,,,4013034,278,CUP HUMERAL STRYKER CL,9551.0,7163.25,both
san_ramon,,,8056936,278,CV CATH OH IABP,8167.0,6125.25,both
san_ramon,,,5319674,250,CYANOCOBALAMN UPTO1MG IJ,425.0,318.75,both
san_ramon,,,5319674,636,CYANOCOBALAMN UPTO1MG IJ,425.0,318.75,both
san_ramon,82607,CPT,4102611,300,CYANOCOBLMN(VIT B12),1686.0,1264.5,both
san_ramon,82607,CPT,4152611,300,CYANOCOBLMN(VIT B12),958.0,718.5,both
san_ramon,82607,CPT,7252611,300,CYANOCOBLMN(VIT B12),2.85,2.14,both
san_ramon,86200,CPT,7253596,300,CYC CITRULLINATED PEP AB,10.12,7.59,both
san_ramon,,,5303254,250,CYCLOBENZAPRINE 10MG TB,95.0,71.25,both
san_ramon,,,5303254,637,CYCLOBENZAPRINE 10MG TB,95.0,71.25,both
san_ramon,,,5303253,250,CYCLOBENZAPRINE 5MG TB,32.0,24.0,both
san_ramon,,,5303253,637,CYCLOBENZAPRINE 5MG TB,32.0,24.0,both
san_ramon,,,5330590,250,CYCLOPENTOLATE 1% 2ML OS,77.0,57.75,both
san_ramon,,,5330598,250,CYCLOPENTOLATE 1%15ML OS,277.0,207.75,both
san_ramon,,,5330597,250,CYCLOPENTOLATE 1%5ML OS,601.0,450.75,both
san_ramon,,,5303278,250,CYCLOPHOSPHAMIDE 25MG CP,180.0,135.0,both
san_ramon,,,5303278,637,CYCLOPHOSPHAMIDE 25MG CP,180.0,135.0,both
san_ramon,,,5303282,250,CYCLOPHOSPHAMIDE 50MG CP,112.0,84.0,both
san_ramon,,,5303282,637,CYCLOPHOSPHAMIDE 50MG CP,112.0,84.0,both
san_ramon,,,5303286,250,CYCLOSPORIN 25MG CP,74.0,55.5,both
san_ramon,,,5303286,637,CYCLOSPORIN 25MG CP,74.0,55.5,both
san_ramon,,,5303288,250,CYCLOSPORIN 50MG CP,33.0,24.75,both
san_ramon,,,5303288,637,CYCLOSPORIN 50MG CP,33.0,24.75,both
san_ramon,,,5303289,250,CYCLOSPORINE 25MG GEL CP,45.0,33.75,both
san_ramon,,,5303289,637,CYCLOSPORINE 25MG GEL CP,45.0,33.75,both
